Nome;Morada;ID;Data;Hora (Lisboa);Temperatura(C);Pressao(bar);Bateria(%)
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;02:59;7,84;3,03853836;80
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;03:04;7,84;3,09438624;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;03:08;7,84;3,06749652;74
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;03:15;7,74;3,10266;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;03:20;7,74;3,03440148;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;03:24;7,74;3,18953448;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;03:30;7,65;3,17298696;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;03:35;7,65;3,00889072;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;03:38;7,65;3,07577028;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;03:44;7,65;3,2543456;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;04:00;7,55;3,12748128;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;04:05;7,55;3,1233444;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;04:09;7,55;3,17712384;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;04:14;7,55;2,93442688;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;04:19;7,45;3,02612772;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;04:23;7,45;3,14816568;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;04:29;7,45;3,07577028;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;04:34;7,35;3,09024936;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;04:38;7,35;2,98820632;70
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;04:44;7,35;3,19367136;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;04:49;7,35;3,07990716;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;04:53;7,35;3,21435576;75
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;04:59;7,25;3,11920752;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;05:04;7,25;2,90753716;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;05:08;7,25;3,23159276;75
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;05:14;7,16;3,16885008;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;05:19;7,16;2,9923432;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;05:23;7,16;3,06749652;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;05:29;7,06;3,09438624;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;05:34;7,06;3,01785396;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;05:38;7,06;2,96752192;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;05:44;6,96;3,223319;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;05:49;6,96;3,10266;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;05:53;6,96;3,17712384;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;05:59;6,86;3,04267524;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;06:04;6,86;3,1647132;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;06:08;6,86;3,10266;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;06:14;6,86;3,09438624;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;06:19;6,86;3,05922276;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;06:23;6,86;3,01371708;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;06:29;6,77;2,93856376;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;06:34;6,77;3,11507064;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;06:38;6,77;2,92201624;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;06:44;6,67;3,050949;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;06:49;6,67;3,09852312;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;06:53;6,67;3,18126072;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;07:00;6,67;3,06749652;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;07:05;6,67;3,00889072;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;07:09;6,67;3,0302646;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;07:14;6,57;2,93442688;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;07:20;6,57;3,00475384;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;07:24;6,57;3,0302646;70
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;07:29;6,57;2,97579568;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;07:34;6,57;2,97993256;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;07:38;6,47;2,93856376;75
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;07:44;6,47;2,97579568;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;07:49;6,47;3,06335964;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;07:53;6,47;2,91787936;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;08:00;6,47;3,02199084;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;08:05;6,38;3,01785396;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;08:09;6,38;3,05922276;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;08:14;6,38;3,02199084;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;08:19;6,38;3,00475384;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;08:23;6,38;2,90753716;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;08:29;6,38;2,93856376;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;08:34;6,38;2,95511128;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;08:38;6,38;3,0716334;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;08:44;6,38;2,89098964;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;08:49;6,38;3,01371708;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;08:53;6,38;2,94683752;72
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;08:59;6,38;3,02612772;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;09:04;6,38;2,82893644;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;09:08;6,38;3,09438624;72
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;09:14;6,47;2,96752192;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;09:19;6,47;2,93442688;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;09:23;6,57;2,98820632;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;09:29;6,57;3,050949;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;09:34;6,57;2,9716588;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;09:38;6,67;3,0302646;74
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;09:44;6,57;3,09438624;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;09:49;6,67;3,00475384;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;09:53;6,67;2,89512652;75
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;09:59;6,77;2,91167404;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;10:04;6,86;3,06749652;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;10:08;7,06;2,92201624;73
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;10:14;7,16;2,84962084;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;10:19;7,35;2,84962084;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;10:23;7,55;2,98406944;75
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;10:29;7,65;2,98406944;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;10:34;7,84;2,89512652;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;10:38;8,04;3,06335964;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;10:44;8,33;3,0302646;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;10:49;8,52;2,98406944;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;10:53;8,82;3,00475384;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;10:59;9,01;3,01785396;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;11:05;9,21;3,03853836;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;11:09;9,4;2,94270064;73
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;11:14;9,5;2,91787936;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;11:19;9,7;2,92201624;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;11:23;9,89;2,95511128;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;11:29;10,09;3,03853836;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;11:34;10,38;3,01371708;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;11:38;10,58;2,93856376;75
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;11:44;10,97;3,17298696;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;11:49;11,26;3,11507064;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;11:53;11,36;3,03440148;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;11:59;11,55;2,89512652;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;12:04;11,85;2,91167404;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;12:08;12,04;2,98406944;75
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;12:14;12,24;2,84962084;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;12:19;12,43;2,97993256;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;12:23;12,63;3,06749652;75
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;12:29;12,73;2,86203148;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;12:34;12,92;2,9509744;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;12:38;13,02;2,97993256;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;12:44;13,21;2,93029;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;12:49;13,51;2,878579;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;12:53;13,7;2,94683752;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;12:59;13,9;3,07577028;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;13:04;14;2,87030524;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;13:08;14,19;2,89512652;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;13:14;14,48;3,00889072;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;13:19;14,68;2,84962084;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;13:23;14,88;2,95511128;73
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;13:29;15,07;2,98406944;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;13:34;15,17;2,90340028;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;13:38;15,17;2,94270064;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;13:44;15,07;2,9509744;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;13:49;15,27;2,91787936;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;13:53;15,36;2,97579568;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;14:00;15,46;2,93856376;76
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;14:05;15,46;2,9923432;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;14:09;15,46;2,96752192;72
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;14:14;15,46;3,03440148;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;14:19;15,46;2,9923432;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;14:23;15,46;3,10266;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;14:29;15,56;2,94683752;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;14:34;15,56;2,9923432;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;14:38;15,56;3,07577028;75
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;14:44;15,56;2,98406944;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;14:49;15,56;2,95924816;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;14:53;15,56;2,8578946;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;14:59;15,56;2,94683752;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;15:05;15,56;3,050949;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;15:09;15,66;3,04681212;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;15:14;15,75;2,79308348;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;15:19;15,75;2,99648008;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;15:23;15,85;2,98820632;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;15:29;15,95;3,09852312;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;15:34;15,95;2,85375772;80
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;15:38;15,95;3,09852312;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;15:44;15,95;3,08611248;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;15:49;15,95;3,09024936;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;15:53;15,95;2,95924816;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;15:59;15,95;2,99648008;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;16:04;15,95;2,97579568;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;16:08;15,95;3,11093376;70
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;16:14;15,85;2,96752192;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;16:19;15,85;3,1233444;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;16:23;15,75;3,07990716;72
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;16:29;15,66;3,00475384;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;16:34;15,46;3,15643944;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;16:38;15,36;2,9923432;75
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;16:44;15,07;2,88271588;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;16:49;14,88;2,9509744;80
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;16:53;14,68;2,95511128;74
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;16:59;14,48;2,98820632;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;17:04;14,19;2,9716588;79
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;17:08;14,09;2,93442688;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;17:14;14;2,95924816;77
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;17:19;13,8;2,9509744;78
Sensor 4;Rua de Mocambique (Bombeiros);00:13:A2:00:41:EF:C6:EB;04/02/2023;17:23;13,7;2,84962084;76
