Nome;Morada;ID;Data;Hora (Lisboa);Temperatura(C);Pressao(bar);Bateria(%)
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;03:15;7,74;2,48005956;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;03:20;7,74;2,41386948;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;03:23;7,65;2,55659184;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;03:29;7,65;2,5234968;77
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;03:34;7,65;2,35526368;77
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;03:38;7,65;2,45523828;72
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;03:44;7,55;2,6338136;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;03:49;7,55;2,58348156;77
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;03:53;7,55;2,5752078;73
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;03:59;7,55;2,53177056;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;04:04;7,55;2,4717858;78
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;04:08;7,55;2,54831808;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;04:14;7,45;2,36353744;71
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;04:19;7,45;2,41386948;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;04:23;7,45;2,53177056;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;04:29;7,45;2,44696452;77
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;04:34;7,35;2,48005956;77
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;04:38;7,35;2,36353744;70
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;04:44;7,35;2,5648656;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;04:49;7,35;2,430417;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;04:53;7,35;2,60899232;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;04:59;7,25;2,49040176;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;05:04;7,25;2,3304424;77
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;05:08;7,25;2,61726608;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;05:14;7,25;2,54831808;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;05:19;7,25;2,42214324;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;05:23;7,16;2,44696452;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;05:29;7,16;2,46351204;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;05:34;7,16;2,41386948;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;05:38;7,16;2,33871616;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;05:44;7,16;2,59175532;77
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;05:49;7,16;2,4717858;77
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;05:53;7,16;2,54831808;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;05:59;7,16;2,42214324;77
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;06:04;7,16;2,55659184;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;06:08;7,06;2,49040176;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;06:14;7,06;2,43869076;77
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;06:19;7,06;2,35526368;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;06:23;6,96;2,39525352;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;06:29;6,96;2,31182644;77
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;06:34;6,96;2,4717858;77
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;06:38;6,96;2,29527892;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;06:44;6,96;2,42214324;77
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;06:49;6,96;2,45523828;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;06:53;6,96;2,55659184;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;06:59;6,86;2,43869076;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;07:04;6,86;2,38008496;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;07:08;6,86;2,40559572;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;07:14;6,86;2,3304424;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;07:19;6,86;2,430417;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;07:23;6,77;2,39525352;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;07:29;6,77;2,33871616;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;07:34;6,77;2,430417;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;07:38;6,77;2,32216864;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;07:44;6,77;2,34698992;77
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;07:49;6,77;2,34698992;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;07:53;6,77;2,2787314;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;07:59;6,67;2,41386948;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;08:04;6,67;2,28700516;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;08:08;6,67;2,43869076;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;08:14;6,67;2,40559572;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;08:19;6,67;2,35526368;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;08:23;6,67;2,29527892;69
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;08:29;6,67;2,2787314;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;08:34;6,67;2,29527892;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;08:38;6,57;2,430417;69
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;08:44;6,67;2,2787314;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;08:49;6,67;2,40559572;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;08:53;6,67;2,31182644;73
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;09:04;6,67;2,19392536;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;09:08;6,67;2,49040176;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;09:14;6,67;2,38008496;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;09:19;6,67;2,26218388;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;09:23;6,67;2,3718112;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;09:29;6,77;2,41386948;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;09:34;6,77;2,38629028;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;09:38;6,77;2,430417;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;09:44;6,77;2,43869076;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;09:49;6,77;2,40559572;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;09:53;6,77;2,27045764;72
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;09:59;6,86;2,31182644;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;10:04;6,86;2,40559572;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;10:08;6,86;2,29527892;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;10:14;6,86;2,24563636;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;10:19;6,96;2,28700516;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;10:23;6,96;2,38629028;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;10:29;6,96;2,39525352;77
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;10:34;7,06;2,33871616;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;10:38;7,06;2,44696452;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;10:44;7,06;2,49040176;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;10:49;7,16;2,36353744;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;10:53;7,16;2,42214324;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;10:59;7,16;2,42214324;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;11:04;7,16;2,41386948;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;11:08;7,25;2,36353744;72
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;11:14;7,25;2,26218388;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;11:19;7,35;2,31182644;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;11:23;7,35;2,39525352;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;11:29;7,35;2,430417;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;11:34;7,45;2,40559572;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;11:38;7,45;2,34698992;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;11:44;7,55;2,48005956;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;11:49;7,55;2,42214324;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;11:53;7,55;2,4717858;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;11:59;7,65;2,38008496;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;12:04;7,65;2,32216864;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;12:08;7,65;2,36353744;72
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;12:14;7,74;2,24563636;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;12:19;7,74;2,41386948;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;12:23;7,74;2,51522304;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;12:34;7,84;2,27045764;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;12:38;7,94;2,3718112;73
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;12:44;7,94;2,33871616;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;12:49;8,04;2,28700516;70
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;12:53;8,04;2,38008496;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;12:59;8,04;2,45523828;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;13:04;8,13;2,21874664;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;13:08;8,13;2,31182644;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;13:14;8,23;2,39525352;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;13:19;8,33;2,32216864;77
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;13:23;8,33;2,38008496;69
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;13:29;8,43;2,44696452;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;13:34;8,52;2,32216864;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;13:38;8,82;2,35526368;69
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;13:44;9,31;2,46351204;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;13:49;9,79;2,36353744;73
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;13:53;10,38;2,38629028;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;13:59;10,87;2,38629028;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;14:04;11,26;2,44696452;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;14:08;11,65;2,39525352;69
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;14:14;11,85;2,50694928;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;14:19;12,14;2,43869076;77
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;14:23;12,24;2,51522304;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;14:34;12,53;2,38629028;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;14:38;12,63;2,48005956;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;14:44;12,63;2,36353744;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;14:49;12,92;2,33871616;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;14:53;13,02;2,29527892;74
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;14:59;13,21;2,3304424;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;15:04;13,41;2,50694928;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;15:08;13,51;2,46351204;75
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;15:14;13,7;2,1856516;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;15:19;13,9;2,40559572;76
Sensor 5;Rua das Galinheiras c/ Travessa da Rua do Pinhal;00:13:A2:00:41:E2:48:A9;04/02/2023;15:23;14;2,39525352;72
