Nome;Morada;ID;Data;Hora (Lisboa);Temperatura(C);Pressao(bar);Bateria(%)
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;01:45;7,94;2,83514176;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;01:50;7,94;2,8061836;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;01:53;7,94;2,83927864;77
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;01:59;7,94;2,90133184;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;02:04;7,84;2,80135724;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;02:08;7,94;2,83927864;77
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;02:14;7,84;2,90133184;82
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;02:19;7,84;2,71241432;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;02:23;7,84;2,79722036;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;02:29;7,84;2,95924816;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;02:34;7,84;2,91787936;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;02:38;7,84;2,74550936;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;02:44;7,74;2,83100488;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;02:49;7,74;2,8682368;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;02:53;7,74;2,95924816;78
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;03:00;7,74;2,7372356;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;03:15;7,65;2,82273112;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;03:20;7,65;2,77446752;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;03:23;7,65;2,89719496;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;03:29;7,65;2,85996304;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;03:34;7,65;2,71241432;82
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;03:38;7,65;2,7889466;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;03:44;7,55;2,96752192;77
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;03:49;7,55;2,92615312;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;03:53;7,55;2,9096056;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;03:59;7,55;2,86409992;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;04:04;7,55;2,83100488;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;04:08;7,55;2,8889212;71
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;04:14;7,45;2,68759304;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;04:19;7,45;2,72896184;82
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;04:23;7,45;2,8682368;78
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;04:29;7,45;2,7889466;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;04:34;7,45;2,82273112;82
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;04:38;7,45;2,70414056;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;04:44;7,45;2,92615312;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;04:49;7,35;2,7786044;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;04:53;7,35;2,94890596;71
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;04:59;7,35;2,83514176;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;05:04;7,35;2,66277176;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;05:08;7,35;2,95511128;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;05:14;7,35;2,89305808;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;05:19;7,35;2,76619376;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;05:23;7,25;2,78480972;76
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;05:29;7,25;2,8061836;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;05:34;7,25;2,75792;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;05:38;7,35;2,68759304;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;05:44;7,25;2,91787936;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;05:49;7,25;2,83514176;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;05:53;7,25;2,89719496;74
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;05:59;7,25;2,75792;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;06:04;7,25;2,91787936;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;06:08;7,25;2,826868;74
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;06:14;7,16;2,76619376;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;06:19;7,16;2,67104552;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;06:23;7,16;2,72068808;75
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;06:29;7,16;2,64622424;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;06:34;7,16;2,79722036;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;06:38;7,16;2,62967672;76
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;06:44;7,06;2,75792;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;06:49;7,06;2,80135724;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;06:53;7,06;2,90133184;77
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;06:59;7,06;2,77033064;78
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;07:04;7,06;2,7372356;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;07:08;7,06;2,74550936;76
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;07:14;7,06;2,67104552;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;07:19;7,06;2,74550936;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;07:23;7,06;2,74137248;78
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;07:30;7,06;2,6958668;78
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;07:35;7,06;2,70000368;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;07:38;7,06;2,65863488;78
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;07:44;6,96;2,68759304;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;07:49;6,96;2,6958668;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;07:53;6,96;2,62967672;78
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;07:59;6,96;2,76619376;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;08:04;6,96;2,654498;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;08:08;6,96;2,77446752;78
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;08:14;6,96;2,7372356;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;08:19;6,96;2,70414056;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;08:23;6,96;2,64208736;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;08:29;6,96;2,65863488;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;08:34;6,86;2,68345616;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;08:38;6,86;2,75792;74
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;08:44;6,86;2,64208736;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;08:49;6,86;2,7786044;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;08:53;6,86;2,66690864;71
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;09:04;6,86;2,53590744;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;09:08;6,86;2,83927864;78
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;09:14;6,86;2,72068808;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;09:19;6,86;2,62140296;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;09:23;6,86;2,72896184;72
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;09:29;6,86;2,73309872;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;09:34;6,86;2,74964624;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;09:38;6,86;2,75378312;76
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;09:44;6,86;2,81859424;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;09:49;6,86;2,76619376;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;09:53;6,86;2,61726608;76
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;09:59;6,86;2,66277176;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;10:04;6,86;2,74964624;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;10:08;6,86;2,64622424;71
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;10:14;6,86;2,58968688;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;10:19;6,86;2,6338136;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;10:23;6,86;2,72896184;75
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;10:30;6,86;2,74137248;78
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;10:35;6,86;2,66690864;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;10:38;6,86;2,80135724;70
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;10:44;6,96;2,80135724;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;10:49;7,06;2,68759304;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;10:53;7,25;2,75792;78
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;10:59;7,55;2,77033064;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;11:04;7,94;2,70827744;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;11:08;8,33;2,68345616;75
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;11:14;8,82;2,58141312;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;11:19;9,21;2,64208736;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;11:23;9,5;2,72068808;78
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;11:29;9,89;2,7372356;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;11:34;10,28;2,7165512;78
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;11:38;10,58;2,65036112;77
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;11:44;10,77;2,83100488;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;11:49;10,97;2,67931928;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;11:53;11,16;2,75792;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;11:59;11,26;2,70827744;78
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;12:04;11,36;2,60899232;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;12:08;11,46;2,65036112;78
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;12:14;11,55;2,49040176;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;12:19;11,65;2,76619376;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;12:23;11,75;2,80135724;77
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;12:34;12,04;2,5028124;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;12:38;12,24;2,63795048;72
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;12:44;12,43;2,7165512;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;12:49;12,63;2,62967672;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;12:53;12,73;2,6338136;71
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;12:59;12,82;2,70827744;78
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;13:04;13,02;2,53590744;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;13:08;13,12;2,5648656;78
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;13:19;13,41;2,67104552;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;13:23;13,51;2,62553984;78
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;13:29;13,51;2,68345616;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;13:34;13,7;2,56900248;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;13:38;13,8;2,60899232;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;13:44;13,9;2,74964624;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;13:49;14;2,6338136;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;13:53;14,19;2,64208736;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;14:04;14,39;2,75378312;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;14:08;14,39;2,64208736;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;14:14;14,19;2,75792;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;14:19;14;2,7165512;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;14:23;13,9;2,78480972;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;14:29;13,7;2,65863488;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;14:34;13,51;2,65036112;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;14:38;13,41;2,75792;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;14:44;13,21;2,67104552;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;14:49;13,12;2,654498;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;14:53;13,02;2,58141312;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;14:59;12,92;2,65863488;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;15:04;12,82;2,79722036;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;15:08;12,73;2,74550936;73
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;15:14;12,63;2,4407592;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;15:19;12,63;2,83100488;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;15:23;12,53;2,6958668;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;15:29;12,43;2,76619376;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;15:34;12,43;2,51935992;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;15:38;12,34;2,8061836;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;15:44;12,24;2,75378312;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;15:49;12,24;2,77033064;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;15:53;12,14;2,66277176;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;15:59;12,14;2,66277176;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;16:04;12,04;2,68759304;82
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;16:08;12,04;2,81445736;72
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;16:14;11,94;2,74550936;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;16:19;11,94;2,81445736;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;16:23;11,85;2,78480972;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;16:29;11,85;2,74550936;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;16:34;11,75;2,87237368;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;16:38;11,75;2,69172992;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;16:44;11,65;2,56900248;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;16:49;11,55;2,66690864;82
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;16:53;11,55;2,6338136;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;16:59;11,46;2,6958668;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;17:04;11,46;2,68759304;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;17:08;11,36;2,63795048;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;17:14;11,36;2,70827744;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;17:19;11,26;2,6338136;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;17:23;11,26;2,53590744;73
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;17:29;11,16;2,6131292;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;17:34;11,16;2,57727624;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;17:38;11,06;2,64208736;73
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;17:44;11,06;2,64622424;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;17:49;10,97;2,68345616;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;17:53;10,97;2,602787;72
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;17:59;10,87;2,58141312;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;18:04;10,77;2,61726608;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;18:08;10,77;2,65036112;78
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;18:14;10,67;2,72482496;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;18:19;10,67;2,51522304;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;18:23;10,58;2,69172992;80
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;18:29;10,58;2,68345616;82
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;18:34;10,48;2,72482496;81
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;18:38;10,48;2,72068808;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;18:44;10,38;2,63795048;79
Sensor 6;Rua das Galinheiras n5;00:13:A2:00:41:EF:C6:EC;04/02/2023;18:49;10,38;2,64208736;81
