Nome;Morada;ID;Data;Hora (Lisboa);Temperatura(C);Pressao(bar);Bateria(%)
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;07:23;13,8;-0,05446892;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;07:34;13,8;-0,05446892;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;07:38;13,8;-0,05446892;75
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;07:49;13,8;-0,05446892;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;07:53;13,8;-0,05446892;77
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;08:04;13,8;-0,05446892;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;08:08;13,8;-0,05446892;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;08:19;13,8;-0,05446892;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;08:23;13,8;-0,05446892;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;08:34;14,29;-0,0586058;81
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;08:38;14,39;-0,05446892;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;08:49;14,58;-0,0586058;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;08:53;14,68;-0,0586058;76
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;09:04;14,88;-0,06274268;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;09:08;15,07;-0,06274268;74
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;09:19;15,27;-0,06274268;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;09:23;15,36;-0,07101644;74
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;09:34;15,56;-0,07515332;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;09:38;15,75;-0,0792902;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;09:49;15,95;-0,07515332;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;09:53;16,05;-0,07101644;76
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;10:04;16,24;-0,07515332;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;10:08;16,24;-0,07515332;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;10:19;16,44;-0,0792902;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;10:23;16,44;-0,08342708;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;10:34;16,63;-0,08342708;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;10:38;16,63;-0,0792902;77
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;10:49;16,73;-0,08342708;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;10:53;16,73;-0,08756396;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;11:04;16,83;-0,08342708;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;11:08;16,83;-0,08756396;74
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;11:19;16,93;-0,0792902;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;11:23;16,93;-0,0792902;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;11:34;16,93;-0,08342708;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;11:38;16,93;-0,08342708;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;11:49;16,83;-0,08342708;81
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;11:53;16,83;-0,08342708;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;12:04;16,73;-0,08342708;81
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;12:08;16,73;-0,08342708;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;12:19;16,73;-0,08342708;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;12:23;16,63;-0,0792902;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;12:34;16,54;-0,08342708;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;12:38;16,54;-0,0792902;77
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;12:49;16,44;-0,0792902;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;12:53;16,44;-0,0792902;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;13:04;16,34;-0,08342708;77
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;13:08;16,34;-0,08342708;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;13:19;16,24;-0,08342708;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;13:23;16,24;-0,08342708;72
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;13:34;16,15;-0,0792902;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;13:38;16,05;-0,07515332;74
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;13:44;16,05;-0,07515332;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;13:49;15,95;-0,0792902;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;13:53;15,95;-0,08342708;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;14:04;15,85;-0,07515332;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;14:08;15,85;-0,08342708;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;14:19;15,85;-0,07515332;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;14:23;15,85;-0,07101644;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;14:34;15,75;-0,07515332;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;14:38;15,75;-0,07515332;71
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;14:49;15,66;-0,07515332;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;14:53;15,66;-0,07101644;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;14:59;15,66;-0,07101644;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;15:04;15,56;-0,07515332;81
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;15:08;15,66;-0,07101644;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;15:14;15,56;-0,07515332;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;15:19;15,56;-0,07515332;81
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;15:23;15,56;-0,07515332;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;15:34;15,56;-0,07101644;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;15:38;15,56;-0,07515332;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;15:49;15,46;-0,07101644;81
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;15:53;15,46;-0,07101644;73
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;15:59;15,46;-0,07101644;77
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;16:04;15,46;-0,07515332;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;16:08;15,46;-0,07515332;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;16:19;15,46;-0,07101644;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;16:23;15,46;-0,07101644;77
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;16:34;15,46;-0,07101644;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;16:38;15,46;-0,07515332;72
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;16:44;15,36;-0,06687956;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;16:49;15,36;-0,07101644;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;16:53;15,36;-0,06687956;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;17:04;15,36;-0,07515332;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;17:08;15,36;-0,07515332;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;17:19;15,27;-0,07101644;74
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;17:23;15,27;-0,07101644;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;17:29;15,17;-0,07101644;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;17:34;15,17;-0,07101644;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;17:38;15,17;-0,06687956;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;17:49;15,17;-0,06687956;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;17:53;15,17;-0,06687956;74
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;18:04;15,07;-0,07101644;81
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;18:08;15,07;-0,07101644;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;18:19;14,97;-0,07101644;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;18:23;14,97;-0,06687956;75
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;18:34;14,88;-0,06687956;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;18:38;14,97;-0,06274268;72
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;18:49;14,88;-0,06274268;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;18:53;14,88;-0,06274268;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;19:04;14,88;-0,06274268;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;19:08;14,88;-0,06274268;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;19:19;14,88;-0,06687956;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;19:23;14,88;-0,06687956;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;19:34;14,88;-0,07101644;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;19:38;14,88;-0,06687956;77
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;19:49;14,88;-0,06687956;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;19:53;14,88;-0,06274268;72
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;20:04;14,88;-0,06274268;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;20:08;14,88;-0,06687956;76
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;20:19;14,88;-0,06687956;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;20:23;14,88;-0,07101644;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;20:49;14,78;-0,06274268;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;20:53;14,78;-0,06274268;76
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;21:04;14,78;-0,06274268;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;21:08;14,78;-0,06687956;72
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;21:19;14,78;-0,06274268;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;21:23;14,78;-0,06274268;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;21:34;14,78;-0,06274268;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;21:38;14,78;-0,06274268;76
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;21:49;14,78;-0,06687956;77
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;21:53;14,78;-0,06687956;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;22:04;14,78;-0,06687956;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;22:08;14,68;-0,06687956;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;22:19;14,68;-0,06274268;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;22:23;14,68;-0,06274268;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;22:34;14,68;-0,06274268;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;22:38;14,68;-0,06274268;73
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;22:49;14,68;-0,06274268;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;22:53;14,68;-0,06274268;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;23:04;14,68;-0,06274268;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;23:08;14,68;-0,06274268;77
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;23:19;14,68;-0,06274268;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;23:23;14,68;-0,06274268;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;23:29;14,58;-0,06274268;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;23:34;14,58;-0,06274268;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;23:38;14,58;-0,06274268;71
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;23:44;14,58;-0,06274268;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;23:49;14,58;-0,06274268;77
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;23:53;14,58;-0,06274268;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;04/02/2023;23:59;14,58;-0,06274268;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;05/02/2023;00:04;14,58;-0,07101644;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;05/02/2023;00:08;14,58;-0,06274268;74
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;05/02/2023;00:14;14,58;-0,06274268;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;05/02/2023;00:19;14,58;-0,06274268;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;05/02/2023;00:23;14,58;-0,06274268;78
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;05/02/2023;00:34;14,58;-0,06274268;77
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;05/02/2023;00:38;14,58;-0,06274268;72
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;05/02/2023;00:49;14,48;-0,06687956;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;05/02/2023;00:53;14,48;-0,06274268;74
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;05/02/2023;01:04;14,48;-0,06274268;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;05/02/2023;01:08;14,48;-0,06274268;77
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;05/02/2023;01:14;14,48;-0,06274268;80
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;05/02/2023;01:19;14,48;-0,06274268;79
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;05/02/2023;01:23;14,48;-0,06274268;74
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;05/02/2023;01:34;14,48;-0,06274268;77
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;05/02/2023;01:38;14,48;-0,06687956;71
Sensor 3;Rua Celulose Billerud;00:13:A2:00:41:E2:34:F6;05/02/2023;01:44;14,48;-0,06687956;79
