Nome;Morada;ID;Data;Hora (Lisboa);Temperatura(C);Pressao(bar);Bateria(%)
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;03:45;8,43;2,44282764;45
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;03:50;8,43;2,42628012;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;03:53;8,43;2,39318508;42
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;03:59;8,43;2,35526368;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;04:04;8,33;2,2994158;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;04:08;8,33;2,38008496;47
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;04:14;8,33;2,18978848;51
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;04:19;8,33;2,23322572;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;04:23;8,33;2,34285304;44
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;04:29;8,23;2,28286828;46
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;04:34;8,23;2,30355268;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;04:38;8,23;2,19392536;45
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;04:44;8,23;2,40145884;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;04:49;8,13;2,26632076;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;04:53;8,13;2,42214324;45
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;04:59;8,13;2,31596332;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;05:04;8,13;2,15600396;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;05:08;8,13;2,43869076;41
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;05:14;8,13;2,37594808;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;05:19;8,13;2,23322572;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;05:23;8,04;2,26218388;45
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;05:29;8,04;2,29114204;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;05:34;8,04;2,23322572;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;05:38;8,04;2,17255148;42
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;05:44;8,04;2,41800636;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;05:49;8,04;2,30355268;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;05:53;7,94;2,36767432;39
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;05:59;7,94;2,2373626;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;06:04;7,94;2,3890482;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;06:08;7,94;2,2994158;46
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;06:14;7,94;2,26218388;41
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;06:19;7,94;2,19806224;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;06:23;7,84;2,21047288;41
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;06:29;7,84;2,13325112;47
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;06:34;7,84;2,2994158;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;06:38;7,84;2,1167036;45
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;06:44;7,84;2,24149948;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;06:49;7,74;2,29114204;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;06:53;7,74;2,38008496;42
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;06:59;7,74;2,25391012;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;07:04;7,74;2,21047288;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;07:08;7,74;2,23322572;46
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;07:14;7,74;2,16014084;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;07:19;7,74;2,2787314;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;07:23;7,74;2,2166782;41
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;07:29;7,65;2,14979864;42
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;07:34;7,65;2,24977324;46
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;07:38;7,65;2,14152488;42
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;07:44;7,65;2,1684146;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;07:49;7,65;2,19806224;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;07:53;7,65;2,11256672;36
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;07:59;7,65;2,2373626;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;08:04;7,65;2,11256672;45
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;08:08;7,65;2,25391012;36
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;08:14;7,65;2,22081508;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;08:19;7,65;2,17668836;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;08:23;7,65;2,1167036;41
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;08:29;7,65;2,13325112;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;08:34;7,65;2,12084048;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;08:38;7,65;2,258047;42
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;08:49;7,65;2,22908884;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;08:53;7,65;2,137388;43
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;08:59;7,65;2,24977324;41
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;09:04;7,65;2,01741848;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;09:08;7,65;2,2994158;44
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;09:14;7,65;2,18978848;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;09:19;7,65;2,0960192;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;09:23;7,65;2,19392536;45
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;09:29;7,74;2,24977324;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;09:34;7,74;2,20219912;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;09:38;7,74;2,25391012;39
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;09:44;7,74;2,30768956;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;09:49;7,74;2,22495196;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;09:53;7,74;2,12911424;46
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;09:59;7,74;2,12497736;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;10:04;7,74;2,26218388;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;10:08;7,84;2,13325112;41
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;10:14;7,84;2,0753348;46
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;10:19;7,84;2,11256672;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;10:23;7,94;2,206336;46
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;10:29;8,13;2,206336;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;10:34;8,33;2,14152488;44
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;10:38;8,52;2,2787314;41
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;10:44;8,82;2,2787314;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;10:49;9,11;2,18151472;47
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;10:53;9,4;2,2373626;43
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;10:59;9,6;2,25391012;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;11:04;9,99;2,2166782;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;11:08;10,19;2,17255148;36
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;11:14;10,48;2,08360856;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;11:19;10,77;2,14152488;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;11:23;10,97;2,22495196;41
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;11:29;11,16;2,258047;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;11:34;11,36;2,206336;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;11:38;11,46;2,17668836;46
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;11:44;11,65;2,33871616;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;11:49;11,94;2,26632076;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;11:53;12,14;2,27045764;40
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;11:59;12,34;2,20219912;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;12:04;12,63;2,18978848;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;12:08;12,82;2,23322572;42
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;12:14;13,02;2,07947168;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;12:19;13,31;2,24977324;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;12:23;13,41;2,3201002;37
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;12:34;13,8;2,1167036;41
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;12:38;14;2,2373626;44
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;12:44;14,19;2,2166782;46
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;12:49;14,39;2,137388;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;12:53;14,58;2,2166782;46
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;12:59;14,78;2,28700516;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;13:04;14,97;2,10015608;46
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;13:08;15,07;2,17668836;46
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;13:14;15,17;2,24977324;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;13:19;15,27;2,206336;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;13:23;15,27;2,22495196;47
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;13:29;15,07;2,2787314;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;13:34;15,07;2,1856516;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;13:38;15,17;2,22081508;43
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;13:44;15,27;2,30768956;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;13:49;15,46;2,2373626;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;13:53;15,56;2,25391012;46
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;14:04;15,75;2,30768956;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;14:08;15,85;2,24563636;47
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;14:14;15,95;2,36353744;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;14:19;16,05;2,3201002;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;14:23;16,05;2,38008496;39
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;14:34;16,24;2,23322572;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;14:38;16,24;2,36353744;44
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;14:44;16,34;2,25391012;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;14:49;16,34;2,22908884;51
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;14:53;16,34;2,14566176;46
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;15:08;16,24;2,3201002;41
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;15:14;16,05;2,06706104;51
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;15:19;15,75;2,40145884;51
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;15:23;15,66;2,27459452;41
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;15:29;15,36;2,3718112;51
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;15:34;15,17;2,14152488;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;15:38;14,97;2,39318508;46
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;15:44;14,78;2,34285304;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;15:49;14,58;2,34698992;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;15:53;14,48;2,2373626;42
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;15:59;14,39;2,258047;51
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;16:04;14,29;2,258047;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;16:08;14,09;2,37594808;42
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;16:14;14,09;2,28286828;51
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;16:19;14,09;2,39318508;51
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;16:23;14,19;2,3511268;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;16:29;14,19;2,2994158;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;16:34;14,29;2,45937516;51
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;16:38;14,29;2,26218388;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;16:44;14,29;2,14566176;46
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;16:49;14,29;2,23322572;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;16:53;14,19;2,22495196;39
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;16:59;14,09;2,27045764;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;17:04;14;2,26632076;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;17:08;13,8;2,19806224;40
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;17:14;13,7;2,2373626;44
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;17:19;13,61;2,22081508;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;17:23;13,41;2,10015608;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;17:29;13,31;2,16014084;49
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;17:34;13,21;2,0960192;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;17:38;13,12;2,20219912;42
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;17:44;13,02;2,2787314;51
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;17:49;12,92;2,30355268;51
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;17:53;12,82;2,15600396;39
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;17:59;12,73;2,16427772;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;18:04;12,63;2,14979864;51
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;18:08;12,53;2,20219912;39
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;18:14;12,43;2,25391012;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;18:19;12,34;2,1167036;51
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;18:23;12,24;2,19806224;45
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;18:29;12,14;2,23322572;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;18:34;12,04;2,24149948;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;18:38;12,04;2,22908884;48
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;18:44;11,94;2,1856516;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;18:49;11,85;2,24149948;50
Sensor 1;VRP Rua de Mocambique;00:13:A2:00:41:E3:2D:3A;04/02/2023;18:53;11,85;2,26632076;46
